INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', '_', 'N', '_', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', 'E', '_', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', '_', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '_', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '_', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', '_', '_', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'S', 'N', 'O', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', '_', '_', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'K', '_', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'S', 'N', 'O', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', 'I', '_', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', 'T', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', 'T', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'I', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'N', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'G', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'K', 'N', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'S', 'N', 'O', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '_', 'I', '_', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', 'T', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', 'T', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'I', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'N', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'G', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'K', 'N', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'S', 'N', 'O', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', 'T', 'I', 'D', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', '_', 'T', '_', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', 'T', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'I', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'N', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'G', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'K', 'N', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'S', 'N', 'O', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', 'T', 'I', 'D', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'A', 'T', 'E', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', 'T', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'I', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'N', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'G', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'K', 'N', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'S', 'N', 'O', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', 'T', 'I', 'D', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'A', 'T', 'E', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', 'T', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'I', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'N', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'G', 'O', 'E', 'S', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'K', 'N', 'O', 'T', 'S', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'S', 'N', 'O', 'R', 'E', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', 'T', 'I', 'D', 'Y', '#', '_', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '#', 'A', 'T', 'E', '#', '_', '_', '_', '_', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', 'R', 'T', '#', '_', '_', '_', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'I', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'N', '_', '_', '_', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'G', 'O', 'E', 'S', '#', '_', '_', '_', '_', '_', '#']
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:
INFO:root:['#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'E', 'R', '_', 'E', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'R', 'O', 'A', 'D', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'S', 'O', 'N', 'G', '#', '_', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '#', 'P', 'E', 'T', '#', 'I', 'N', 'T', 'U', 'I', 'T', '#']
INFO:root:['#', '#', '#', '#', '_', '_', '_', 'S', '#', 'O', 'N', 'E', '#', '_', '_', '_', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '_', '#', 'I', 'R', 'E', 'S', '#', '#', '#', '#', '#']
INFO:root:['#', '_', '_', '_', '_', '_', '#', 'A', 'V', 'A', 'S', 'T', '#', '_', '_', '_', '#']
